,Unnamed: 0,Topic,Subject,Question,Answer
200,4,Blockchain,Definición de blockchain,What is the definition of blockchain?,The Blockchain Foundation is a non-profit organisation that promotes the adoption of Blockchain technology.
201,47358,Actitud,prepared,im ready for next week!,what's happening next week?
202,72622,Actitud,hopeful,Getting a colonoscopy done.  I hope it turns out okay,My appointment is coming up
203,70152,Actitud,joyful,I remember as a child when I got my Nintendo 64 how happy and excited I was. Best christmas memory I have.,Yea _comma_ I still play it sometimes for funs sake.
204,9041,Actitud,excited,My brother and a bunch of our friends planned to go to a 15-person cottage in July. I could not wait for all the fun and games we would experience!,It's very close to a lake_comma_ it probably takes a two minute hike down through a patch of trees and tall grass to get there.
205,0,Modelos generativos,Definición de modelos generativos,What is the definition of a model that is used to train computers?,Generative models are a new way of training computers.
206,56599,Actitud,faithful,I was invited to church this last weekend. I went and felt very optimistic in the church.,I went to church with a friend recently.
207,2,Big data,Uso de big data,What is the definition of data collection and analysis?,Big data is the collection and analysis of large amounts of information.
208,4,Aprendizaje por refuerzo,Ejemplos de aprendizaje por refuerzo,What is a new kind of artificial intelligence term?,A new type of artificial intelligence is being developed to predict people's future behavior.
209,40034,Actitud,confident,I have to make a tuna casserole for tomorrow.  I am sure I can do it well.,I bet it will be great - I've always loved a good tuna casserole!
210,2,Modelos generativos,Definición de modelos generativos,What is the name of the paper that describes the use of ofrative models to train computer systems to discriminate between real and artificial examples?,This paper describes the use ofrative models to train computer systems to discriminate between real and artificial examples.
211,22149,Actitud,confident,I went in to the interview knowing that I had what it takes to land the job. I had prepared to the fullest extent and had all the skills they were looking for.,Nice! You sound like you prepared very well
212,3321,Actitud,joyful,I felt so happy seeing my high school friends last month. We were at our reunion,True! All those old memories started rushing in
213,1164,Actitud,confident,We recently went on vacation with some friends to Disney world.  They had never been before and we are annual passholders so we have been several times over the last year.,We had a really good time on our vacation a couple of weeks ago.
214,2,Sobreajuste,Definición de sobreajuste,What exactly is a sobreajuste?,A new study shows that neural networks can be overfitted.
215,75141,Actitud,proud,My son just graduated from college. I cannot believe how fast time went.,Awesome. That is a huge accomplishment.
216,14986,Actitud,faithful,3,A key to a long relationship is persistence_comma_ so keep at it! 
217,50022,Actitud,hopeful,I'm meeting a girl for a date at the zoo this afternoon.,What's your favorite exhibit at the zoo?
218,3,Internet de las Cosas (IoT),Ejemplo de Internet de las Cosas (IoT),What is the internet's name?,"The University of California, Berkeley is developing a new type of shoe."
219,46864,Actitud,confident,For some reason if I get a good pump at the gym early in the morning_comma_ I feel like I can tackle any task on my to-do list for the day.,That's awesome. do you usually exercise in the mornings?
220,69386,Actitud,confident,I remember going to State Football Championship. I told my teammates on the bus before we got off that if anybody isn't ready to leave this field with the trophy stay on the bus. The whole bus was quiet. The bus driver looked at me and said I think you guys need the listen to him he doesn't look like he's playing. We eventually won that game . ,WE won 60 - 3 
221,43499,Actitud,hopeful,I am hoping the Eagles can win it all again this season!,Why do you like the eagles?
222,63774,Actitud,trusting,I wanted to go out but needed someone to watch my kids. No one had ever babysat before. I let my sister watch them because I knew she would do a good job. ,Oh that's so great - and now you can feel comfortable leaving them with her more often!
223,5272,Actitud,prepared,I'm spent all summer getting ready to write my thesis. I can't wait to get time to start.,I spent all summer getting ready to write my thesis. I can't wait to get time to start.
224,2,Autoencoder,Definición de autoencoder,What is the name of the autoencoder developed by the University of Cambridge?,The University of Cambridge has developed an autoencoder for the Cambridge University Press.
225,0,Test de Turing,Definición de test de Turing,What is the name of the team working with Nick Thorpe to test the theory that machines can understand human speech?,"The BBC's science correspondent, Nick Thorpe, has been working with Alan Turing, to test how well a computer could understand human speech."
226,2,Unidad de Procesamiento Gráfico (GPU),Definición de Unidad de Procesamiento Gráfico (GPU),What is the definition of a graphics processing unit?,A graphics processing unit (GPU) is a piece of computer hardware that handles computer graphics operations.
227,32869,Actitud,joyful,Took the kiddos to the lake,That sound fun! I love to eat fresh fish!
228,2,Árbol de Merkle,Definición de árbol de Merkle,What does the Merkle tree look like?,The Merkle tree is a distributed ledger system. It can be used to store large amounts of information.
229,5,Trabajo,Trabajo,What do you do for a living?,I am responsible for promoting learning about AI through conversations.
230,2,Tabla Hash,Definición de tabla hash,What exactly is a tabla hash?,A hash table is an important tool when looking for data.
231,14,Algoritmo,Ejemplo de algoritmo,What is the name of the algorithm used by Google?,Google has been accused of manipulating its search results to favour its own products and services over those of rivals such as Yahoo and Bing.
232,0,Realidad aumentada,Definición de realidad aumentada,What is the definition of augmented reality?,The BBC's science and technology correspondent Nick Thorpe explains how augmented reality can be used to create new forms of media.
233,10111,Actitud,trusting,I can tell my best friend anything!,I usually ask her for advice and tell her embarrassing stories because she never snitches!
234,35399,Actitud,proud,I won first place in the marathon last weekend. I trained hard and deserved the win,That's pretty awesome. Do you usually run marathons?
235,58279,Actitud,excited,A new skating rink is being built. Should be done in time for Winter skating!,That's great! I may look it up and go to their grand opening as well.
236,3,Xenobot,Definición de xenobot,"What is the xenobot's name? It can fly, swim and crawl.","A team of scientists at the University of California, Berkeley, has created a robot that can move around and swim."
237,33205,Actitud,excited,I really had a fun time at our county fair a couple of days ago.,I took the family to our county fair a couple of days ago.
238,0,Xenobot,Definición de xenobot,What is the name of the robot that was created from a living frog embryo?,A robot that has been designed from scratch from a living frog embryo has been unveiled at the European Society for the Study of Reproduction (ESSR) conference in Berlin.
239,65309,Actitud,trusting,My partner and I both work 24-hour shifts and tend to alternate shifts (I'll be at home hwen she's at work and she'll be at home when I'm at work). This can lead to some insecurities sometimes because not only are we away from each other alot_comma_ but we have a lot of time by ourselves where anyone could come over if they want to. I feel so lucky knowing that my wife has my best interest in mind. ,Ahh! We both enjoy it. Thanks for the thank you_comma_ though! :) 
240,2220,Actitud,excited,I'm going to a drink and paint party tomorrow. It should be pretty fun!,My friend is having a drink and paint party. I've only been to one before but it was pretty fun. I can't wait.
241,1,Blockchain,Ejemplo de blockchain,What is the name of the technology that allows the transfer of information between computers?,Blockchain is a technology that allows the transfer of information between computers.
242,11572,Actitud,faithful,When I am in nature I feel good that this world is exactly as it should be. Everything is moving a long to Gods desires.,Why do cities make you feel that way?
243,72947,Actitud,hopeful,I'm going to see a film tonight and I am really crossing my fingers its good.,I think it's called the Happytime Murders. Some murder mystery/comedy with puppets.
244,4,Trabajo,Trabajo,What is your occupation?,I am a chatbot in charge of fostering learning about AI.
245,73954,Actitud,prepared,It was my first time taking the DMV test. I went there rather early and aced the test.,Yes it was even though I was a bit nervous.
246,32018,Actitud,joyful,i got a surprise gift in the mail,one time on my birthday i never expect much to me is just a regular day _comma_ then i get a package in the mail it was copic markers my friend mailed them to me from another state i was so happy
247,58332,Actitud,excited,Gareth Bale played his best in the champion's league final. I was thrilled after I watched his game.,Have you watched champion's league final?
248,15,Algoritmo,Ejemplo de algoritmo,What is the name of the algorithm that Facebook uses to determine what you want?,Facebook has said that it uses Edgerank to find out what you are interested in on the website.
249,2,Sobreajuste,Definición de sobreajuste,What is the definition of sobreajuste?,A new study suggests that a neural network can be overfitted.
250,3,Unidad de Procesamiento Gráfico (GPU),Definición de Unidad de Procesamiento Gráfico (GPU),What is the definition of a graphics processing unit?,"A graphics processing unit (GPU) or graphics processor is a coprocessor dedicated to graphics processing or floating point operations, to lighten the workload of the central processor/CPU in applications such as video games or interactive 3D applications."
251,2,Árbol de Merkle,Definición de árbol de Merkle,What is the definition of the Merkle tree?,"The Merkle tree is a distributed ledger system that can be used to store, manage, and retrieve large amounts of data."
252,68237,Actitud,confident,I know I can make a lotta money on here if I keep working.,Well keep looking something is out there for you
253,0,Agente inteligente,Definición de agente inteligente,What is the project's goal?,"The project's goal is to develop intelligent agents to produce high-quality, efficient and safe food."
254,62281,Actitud,proud,I got all A's in my last semester.,Thanks! Yes_comma_ I think I did my best anyway.
255,20235,Actitud,prepared,College is starting in 3 weeks_comma_ and I have my apartment all settled_comma_ my classes picked out_comma_ and my student loans scheduled. I feel like I'm on track to start the semester in a way where I'm not hurried or confused_comma_ and it feels good.,Hey... that's okay. I'm 28 and just now about to finish my 4-year degree. My brother finished his at 36. There's always a reason for the path you take. Maybe it led to better things. Don't ever just consider yourself a statistic. Good luck!
256,69386,Actitud,confident,I remember going to State Football Championship. I told my teammates on the bus before we got off that if anybody isn't ready to leave this field with the trophy stay on the bus. The whole bus was quiet. The bus driver looked at me and said I think you guys need the listen to him he doesn't look like he's playing. We eventually won that game . ,WE won 60 - 3 
257,29853,Actitud,trusting,I am waiting on my friend to come over. They are bringing me a medicine for my pet.,I'm sorry. That must make you sad.
258,39537,Actitud,excited,I am so full of anticipation!  School starts on Monday!,that's a long time. You should be used to it
259,2,Agente inteligente,Definición de agente inteligente,What is the definition of an intelligent agent?,Intelligent agents are the future of technology.
260,35399,Actitud,proud,I won first place in the marathon last weekend. I trained hard and deserved the win,That's pretty awesome. Do you usually run marathons?
261,40718,Actitud,hopeful,I am confident my brother will beat his cancer.,I am confident my brother will beat this cancer.
262,65309,Actitud,trusting,My partner and I both work 24-hour shifts and tend to alternate shifts (I'll be at home hwen she's at work and she'll be at home when I'm at work). This can lead to some insecurities sometimes because not only are we away from each other alot_comma_ but we have a lot of time by ourselves where anyone could come over if they want to. I feel so lucky knowing that my wife has my best interest in mind. ,Ahh! We both enjoy it. Thanks for the thank you_comma_ though! :) 
263,0,Árbol de decisión,Definición de árbol de decisión,What is a decision tree structure?,A decision tree diagram is an important tool when making decisions.
264,2,Reglas de asociación,Definición de reglas de asociación,What is the definition of association rules?,In this paper we will look at the use of association rules in decision trees.
265,1,Sobreajuste,Definición de sobreajuste,What is the definition of sobreajuste?,This video shows how to overfitting a computer model.
266,1777,Actitud,excited,I felt this way when my father bought me a Super Nintendo for  my 9th birthday. We were very poor so it was unexpected!,You still remember what you got for it?  It must have been memorable!  What was it?
267,4,Blockchain,Definición de blockchain,What is the blockchain definition?,The Blockchain Foundation is a non-profit organization to promote the use of blockchain technology.
268,1,Máquina de Turing,Definición de máquina de Turing,What is the name of the lecture by Alan Turing?,"On the 80th anniversary of the Turing machine's creation, the University of California, Berkeley, is marking the occasion with a series of lectures by computer scientist Alan Turing, who was the man who first proposed the idea of a computer."
269,56574,Actitud,joyful,I cant believe my daughter performed so well in the recital. She practiced so hard for it,I cant believe my daughter performed so well in the recital.
270,28072,Actitud,excited,I was so thrilled to get concert tickets for a surprise show. It will be so fun!,The Strokes are playing this show on the fly in a month. It's so cool!
271,42691,Actitud,joyful,Get to hang out and play cards with my girlfriend and her parents. Her parents are actually pretty laid back and fun to be around_comma_ so I'm looking forward to it. Glad I don't have to deal with overbearing in-laws like some people.,That's good. Were you nervous at first?
272,35267,Actitud,proud,My school is low income_comma_ but we score in the top 5% statewide.,Yep. We get looked down on so much_comma_ but I think some schools are gonna rethink their attitudes now.
273,34695,Actitud,joyful,I felt this way after the birth of my son.,What did you name him?
274,27441,Actitud,confident,My friend speaks 4 languages. I'm sure they'll get that interpreter job at the embassy.,Yea. English of course_comma_ then French_comma_ Spanisha and Chinese.
275,40034,Actitud,confident,I have to make a tuna casserole for tomorrow.  I am sure I can do it well.,I bet it will be great - I've always loved a good tuna casserole!
276,68890,Actitud,faithful,When my spouse was out of town for work_comma_ a friend stopped by to visit. This friend offered to kiss me_comma_ but I declined and asked the friend to leave. I only have interest in my spouse in this way.,I said no and made the friend leave. I only like my spouse.
277,60140,Actitud,proud,My little boy got on the bus this morning. He made me so happy for him.,That's so sweet. 
278,15,Algoritmo,Ejemplo de algoritmo,What is the name of the algorithm that Facebook uses to find out what you're interested in?,Facebook has revealed that it is using Edgerank to find out what you're most likely to be interested in on the site.
279,1,Metaverso,Definición de metaverso,What does Richard Black mean by this?,"Richard Black, the BBC's technology correspondent, explains what the metaverse is."
280,17298,Actitud,joyful,I care a lot about all the little birds in my neighborhood. I am a sensitive soul and I just want to help every critter I see.,i dont want them to suffer either
281,72947,Actitud,hopeful,I'm going to see a film tonight and I am really crossing my fingers its good.,I think it's called the Happytime Murders. Some murder mystery/comedy with puppets.
282,1,Internet de las Cosas (IoT),Características de Internet de las Cosas (IoT),What is the term for the Internet of Things?,The Internet of Things (IoT) is a growing trend in the technology industry.
283,2,Modelos generativos,Definición de modelos generativos,What is the name of the paper that describes how ofrative models are used to train computer systems to distinguish between real and fake examples?,The purpose of this paper is to train computer systems to distinguish between real and artificial examples.
284,41778,Actitud,faithful,I feel very committed to my work. No matter how I feel_comma_ I have to press on and complete it. It's been a rough week and my will power is very strong to still work through all this,yes. It's been a rough week and my will power is very strong to still work through all this
